Enfermedad;Indicador;Year;Pais;Region;Genero;Area;Numeric;Lim_inf;Lim_sup
Enfermedades cardiovasculares;Consumo actual de tabaco entre los adultos de 15 años o más;2018;Colombia;Región de las Américas;Hombres;;13.2;sin datos;sin datos
Enfermedades cardiovasculares;Consumo actual de tabaco entre los adultos de 15 años o más;2018;Colombia;Región de las Américas;Mujeres;;4.8;sin datos;sin datos
Enfermedades cardiovasculares;Consumo actual de tabaco entre los adultos de 15 años o más;2019;Colombia;Región de las Américas;Total;;8.8;sin datos;sin datos
Enfermedades cardiovasculares;Consumo actual de tabaco entre los adultos de 15 años o más;2019;Colombia;Región de las Américas;Hombres;;12.8;sin datos;sin datos
Enfermedades cardiovasculares;Consumo actual de tabaco entre los adultos de 15 años o más;2019;Colombia;Región de las Américas;Mujeres;;4.7;sin datos;sin datos
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2000;Colombia;Región de las Américas;Total;;11.84432415;11.1336525;12.53999528
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2000;Colombia;Región de las Américas;Hombres;;13.90248615;12.73680562;15.20378164
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2000;Colombia;Región de las Américas;Mujeres;;9.94875159;9.268702419;10.71582773
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2001;Colombia;Región de las Américas;Total;;11.83641739;11.14627483;12.5312236
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2001;Colombia;Región de las Américas;Hombres;;13.90058902;12.75821734;15.16403126
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2001;Colombia;Región de las Américas;Mujeres;;9.939194281;9.271560965;10.68905584
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2002;Colombia;Región de las Américas;Total;;11.82847621;11.15282959;12.5246663
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2002;Colombia;Región de las Américas;Hombres;;13.8994104;12.75047984;15.14177406
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2002;Colombia;Región de las Américas;Mujeres;;9.929490208;9.283784119;10.64185279
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2003;Colombia;Región de las Américas;Total;;11.82103884;11.15669459;12.49197044
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2003;Colombia;Región de las Américas;Hombres;;13.89928698;12.75238758;15.11036991
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2003;Colombia;Región de las Américas;Mujeres;;9.919933978;9.288749703;10.60658854
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2004;Colombia;Región de las Américas;Total;;11.81466354;11.14257504;12.49990581
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2004;Colombia;Región de las Américas;Hombres;;13.9004651;12.77036569;15.09606798
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2004;Colombia;Región de las Américas;Mujeres;;9.910930855;9.281781392;10.58584075
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2005;Colombia;Región de las Américas;Total;;11.80975556;11.13179661;12.51298304
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2005;Colombia;Región de las Américas;Hombres;;13.90276955;12.74080884;15.09302858
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2005;Colombia;Región de las Américas;Mujeres;;9.902610552;9.278206594;10.58519039
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2006;Colombia;Región de las Américas;Total;;11.8059631;11.13384654;12.49791264
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2006;Colombia;Región de las Américas;Hombres;;13.90572968;12.7779376;15.06611194
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2006;Colombia;Región de las Américas;Mujeres;;9.894894119;9.283161753;10.56246654
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2007;Colombia;Región de las Américas;Total;;11.80255904;11.13821095;12.49258687
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2007;Colombia;Región de las Américas;Hombres;;13.90911821;12.8157747;15.06339729
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2007;Colombia;Región de las Américas;Mujeres;;9.887331439;9.27367803;10.54774836
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2008;Colombia;Región de las Américas;Total;;11.79940575;11.15186113;12.48514805
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2008;Colombia;Región de las Américas;Hombres;;13.91282818;12.80277894;15.07387484
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2008;Colombia;Región de las Américas;Mujeres;;9.879896372;9.28393436;10.54869651
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2009;Colombia;Región de las Américas;Total;;11.79651068;11.16178975;12.49067313
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2009;Colombia;Región de las Américas;Hombres;;13.91673129;12.83132923;15.12010785
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2009;Colombia;Región de las Américas;Mujeres;;9.872626919;9.305444297;10.56252025
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2010;Colombia;Región de las Américas;Total;;11.7939717;11.17273785;12.49481852
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2010;Colombia;Región de las Américas;Hombres;;13.92090031;12.82024878;15.11402923
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2010;Colombia;Región de las Américas;Mujeres;;9.86564233;9.289479652;10.54472773
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2011;Colombia;Región de las Américas;Total;;11.79148424;11.17762708;12.46786222
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2011;Colombia;Región de las Américas;Hombres;;13.92548279;12.85786342;15.08460255
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2011;Colombia;Región de las Américas;Mujeres;;9.858814544;9.290383523;10.51897287
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2012;Colombia;Región de las Américas;Total;;11.7889099;11.19355072;12.46402946
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2012;Colombia;Región de las Américas;Hombres;;13.93053462;12.87855021;15.09230274
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2012;Colombia;Región de las Américas;Mujeres;;9.852041086;9.294534238;10.48574276
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2013;Colombia;Región de las Américas;Total;;11.78654054;11.19446041;12.47152102
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2013;Colombia;Región de las Américas;Hombres;;13.93607848;12.88362488;15.10247733
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2013;Colombia;Región de las Américas;Mujeres;;9.845436034;9.28896941;10.47528283
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2014;Colombia;Región de las Américas;Total;;11.78461078;11.19315696;12.48031985
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2014;Colombia;Región de las Américas;Hombres;;13.94203087;12.88164054;15.09243522
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2014;Colombia;Región de las Américas;Mujeres;;9.83913199;9.283782902;10.46462122
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2015;Colombia;Región de las Américas;Total;;11.78350366;11.19761027;12.4696597
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2015;Colombia;Región de las Américas;Hombres;;13.94810765;12.89362631;15.11263666
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2015;Colombia;Región de las Américas;Mujeres;;9.833483887;9.265619017;10.47176608
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2016;Colombia;Región de las Américas;Total;;11.78571651;11.21320527;12.46149285
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2016;Colombia;Región de las Américas;Hombres;;13.95509521;12.9055415;15.12953402
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2016;Colombia;Región de las Américas;Mujeres;;9.829435414;9.263557275;10.47049437
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2017;Colombia;Región de las Américas;Total;;11.78932848;11.2197422;12.4608586
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2017;Colombia;Región de las Américas;Hombres;;13.96180924;12.89074656;15.11412862
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2017;Colombia;Región de las Américas;Mujeres;;9.826996439;9.241084663;10.46829131
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2018;Colombia;Región de las Américas;Total;;11.790363;11.23102628;12.44343616
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2018;Colombia;Región de las Américas;Hombres;;13.96707392;12.8960657;15.10163471
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2018;Colombia;Región de las Américas;Mujeres;;9.823896095;9.244524036;10.46119325
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2019;Colombia;Región de las Américas;Total;;11.7896793;11.21923678;12.46810126
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2019;Colombia;Región de las Américas;Hombres;;13.97165584;12.90465094;15.14517376
Enfermedades cardiovasculares;Ingesta promedio de sal de la población: adultos de 25 años o más;2019;Colombia;Región de las Américas;Mujeres;;9.819791469;9.237240582;10.45434401
Enfermedades cardiovasculares;Inactividad física entre los adultos de 18 años o más;2016;Colombia;Región de las Américas;Total;;44.00795;35.3516;52.6643
Enfermedades cardiovasculares;Inactividad física entre los adultos de 18 años o más;2016;Colombia;Región de las Américas;Hombres;;38.78013;30.54916;47.0111
Enfermedades cardiovasculares;Inactividad física entre los adultos de 18 años o más;2016;Colombia;Región de las Américas;Mujeres;;48.92713;39.87051;57.98375
Enfermedades cardiovasculares;Consumo ocasional masivo de alcohol entre los adultos de 15 años o más;2010;Colombia;Región de las Américas;Total;;15.9;14;17.7
Enfermedades cardiovasculares;Consumo ocasional masivo de alcohol entre los adultos de 15 años o más;2016;Colombia;Región de las Américas;Total;;15.4;13.6;17.3
Enfermedades cardiovasculares;Consumo ocasional masivo de alcohol entre los adultos de 15 años o más;2016;Colombia;Región de las Américas;Hombres;;26.3;23.4;29.1
Enfermedades cardiovasculares;Consumo ocasional masivo de alcohol entre los adultos de 15 años o más;2016;Colombia;Región de las Américas;Mujeres;;4.9;4.1;5.9
Enfermedades cardiovasculares;Consumo total de alcohol per cápita;2000;Colombia;Región de las Américas;Total;;5.34;3.21;7.48
Enfermedades cardiovasculares;Consumo total de alcohol per cápita;2000;Colombia;Región de las Américas;Hombres;;8.69;5.22;12.21
Enfermedades cardiovasculares;Consumo total de alcohol per cápita;2000;Colombia;Región de las Américas;Mujeres;;2.12;1.27;3.04
Enfermedades cardiovasculares;Consumo total de alcohol per cápita;2005;Colombia;Región de las Américas;Total;;5.23;3.14;7.43
Enfermedades cardiovasculares;Consumo total de alcohol per cápita;2005;Colombia;Región de las Américas;Hombres;;8.53;5.13;12.13
Enfermedades cardiovasculares;Consumo total de alcohol per cápita;2005;Colombia;Región de las Américas;Mujeres;;2.06;1.24;2.99
Enfermedades cardiovasculares;Consumo total de alcohol per cápita;2010;Colombia;Región de las Américas;Total;;5.07;3.03;7.18
Enfermedades cardiovasculares;Consumo total de alcohol per cápita;2010;Colombia;Región de las Américas;Hombres;;8.29;4.94;11.82
Enfermedades cardiovasculares;Consumo total de alcohol per cápita;2010;Colombia;Región de las Américas;Mujeres;;1.99;1.19;2.86
Enfermedades cardiovasculares;Consumo total de alcohol per cápita;2015;Colombia;Región de las Américas;Total;;5.02;2.94;7.19
Enfermedades cardiovasculares;Consumo total de alcohol per cápita;2015;Colombia;Región de las Américas;Hombres;;8.22;4.77;11.79
Enfermedades cardiovasculares;Consumo total de alcohol per cápita;2015;Colombia;Región de las Américas;Mujeres;;1.96;1.13;2.86
Enfermedades cardiovasculares;Consumo total de alcohol per cápita;2019;Colombia;Región de las Américas;Total;;4.92;2.89;7.05
Enfermedades cardiovasculares;Consumo total de alcohol per cápita;2019;Colombia;Región de las Américas;Hombres;;8.06;4.71;11.56
Enfermedades cardiovasculares;Consumo total de alcohol per cápita;2019;Colombia;Región de las Américas;Mujeres;;1.91;1.1;2.78
Enfermedades cardiovasculares;Tiene en funcionamiento una política contra las ECV;2021;Colombia;Región de las Américas;;;Sí;;
Enfermedades cardiovasculares;Ha llevado a cabo recientemente alguna encuesta nacional que abarca la hipertensión;2021;Colombia;Región de las Américas;;;No;;
Enfermedades cardiovasculares;Ha llevado a cabo recientemente alguna encuesta nacional que abarca el nivel elevado de colesterol total;2021;Colombia;Región de las Américas;;;No;;
Enfermedades cardiovasculares;Ha llevado a cabo recientemente alguna encuesta nacional que abarca la ingesta de sal/sodio;2021;Colombia;Región de las Américas;;;No;;
Enfermedades cardiovasculares;Ha llevado a cabo recientemente alguna encuesta nacional que abarca el sobrepeso y la obesidad;2021;Colombia;Región de las Américas;;;No;;
Enfermedades cardiovasculares;Cuenta con directrices para el manejo de las enfermedades cardiovasculares;2021;Colombia;Región de las Américas;;;Sí;;
Enfermedades cardiovasculares;Tiras para la orina destinadas a las pruebas de albúmina generalmente disponibles;2021;Colombia;Región de las Américas;;;Sí;;
Enfermedades cardiovasculares;Medición de la presión arterial generalmente disponible;2021;Colombia;Región de las Américas;;;Sí;;
Enfermedades cardiovasculares;Medición del colesterol generalmente disponible;2021;Colombia;Región de las Américas;;;Sí;;
Enfermedades cardiovasculares;Inhibidores de la enzima convertidora de angiotensina generalmente disponibles;2021;Colombia;Región de las Américas;;;Sí;;
